"","ordinal","onset","offset","code","dur","moments","subj","clip"
"039ED_09.csv.67",66,3992537,4002878,"m",10341,"039ED_09.csv.67","039ED","039ED_09"
"039ED_09.csv.68",67,4002879,4013706,"s",10827,"039ED_09.csv.68","039ED","039ED_09"
"039ED_09.csv.69",68,4013707,4018866,"m",5159,"039ED_09.csv.69","039ED","039ED_09"
"039ED_09.csv.70",69,4018867,4045086,"s",26219,"039ED_09.csv.70","039ED","039ED_09"
"039ED_09.csv.71",70,4045087,4054327,"m",9240,"039ED_09.csv.71","039ED","039ED_09"
"039ED_09.csv.72",71,4054328,4061311,"s",6983,"039ED_09.csv.72","039ED","039ED_09"
"039ED_09.csv.73",72,4061312,4077294,"m",15982,"039ED_09.csv.73","039ED","039ED_09"
"039ED_09.csv.74",73,4077295,4081813,"s",4518,"039ED_09.csv.74","039ED","039ED_09"
"039ED_09.csv.75",74,4081814,4107297,"m",25483,"039ED_09.csv.75","039ED","039ED_09"
"039ED_09.csv.76",75,4107298,4132318,"s",25020,"039ED_09.csv.76","039ED","039ED_09"
"039ED_09.csv.77",76,4132319,4142662,"m",10343,"039ED_09.csv.77","039ED","039ED_09"
"039ED_09.csv.78",77,4142663,4170982,"s",28319,"039ED_09.csv.78","039ED","039ED_09"
"039ED_09.csv.79",78,4170983,4179929,"m",8946,"039ED_09.csv.79","039ED","039ED_09"
"039ED_09.csv.80",79,4179930,4187969,"s",8039,"039ED_09.csv.80","039ED","039ED_09"
"039ED_09.csv.81",80,4187970,4201799,"m",13829,"039ED_09.csv.81","039ED","039ED_09"
"039ED_09.csv.82",81,4201800,4305813,"s",104013,"039ED_09.csv.82","039ED","039ED_09"
"039ED_09.csv.83",82,4305814,4308933,"m",3119,"039ED_09.csv.83","039ED","039ED_09"
"039ED_09.csv.84",83,4308934,4356414,"s",47480,"039ED_09.csv.84","039ED","039ED_09"
"039ED_09.csv.85",84,4356415,4368544,"m",12129,"039ED_09.csv.85","039ED","039ED_09"
"039ED_09.csv.86",85,4368545,4389802,"s",21257,"039ED_09.csv.86","039ED","039ED_09"
"039ED_09.csv.87",86,4389803,4395153,"m",5350,"039ED_09.csv.87","039ED","039ED_09"
"039ED_09.csv.88",87,4395154,4409574,"s",14420,"039ED_09.csv.88","039ED","039ED_09"
"039ED_09.csv.89",88,4409575,4413764,"m",4189,"039ED_09.csv.89","039ED","039ED_09"
"039ED_09.csv.90",89,4413765,4426255,"s",12490,"039ED_09.csv.90","039ED","039ED_09"
"039ED_10.csv.1",0,0,7901,"s",7901,"039ED_10.csv.1","039ED","039ED_10"
"039ED_10.csv.2",1,7902,21021,"_",13119,"039ED_10.csv.2","039ED","039ED_10"
"039ED_11.csv.1",0,0,31458,"m",31458,"039ED_11.csv.1","039ED","039ED_11"
"039ED_11.csv.2",1,31459,73994,"s",42535,"039ED_11.csv.2","039ED","039ED_11"
"039ED_11.csv.3",2,73995,81558,"m",7563,"039ED_11.csv.3","039ED","039ED_11"
"039ED_11.csv.4",3,81559,141061,"s",59502,"039ED_11.csv.4","039ED","039ED_11"
"039ED_11.csv.5",4,141062,157112,"m",16050,"039ED_11.csv.5","039ED","039ED_11"
"039ED_11.csv.6",5,157113,190640,"s",33527,"039ED_11.csv.6","039ED","039ED_11"
"039ED_11.csv.7",6,190641,200738,"m",10097,"039ED_11.csv.7","039ED","039ED_11"
"039ED_11.csv.8",7,200739,210280,"s",9541,"039ED_11.csv.8","039ED","039ED_11"
"039ED_11.csv.9",8,210281,221458,"m",11177,"039ED_11.csv.9","039ED","039ED_11"
"039ED_11.csv.10",9,221459,257820,"s",36361,"039ED_11.csv.10","039ED","039ED_11"
"039ED_11.csv.11",10,257821,275821,"m",18000,"039ED_11.csv.11","039ED","039ED_11"
"039ED_11.csv.12",11,275822,287052,"s",11230,"039ED_11.csv.12","039ED","039ED_11"
"039ED_11.csv.13",12,287053,293600,"m",6547,"039ED_11.csv.13","039ED","039ED_11"
"039ED_11.csv.14",13,293601,309128,"s",15527,"039ED_11.csv.14","039ED","039ED_11"
"039ED_11.csv.15",14,309129,415507,"m",106378,"039ED_11.csv.15","039ED","039ED_11"
"039ED_11.csv.16",15,415508,428598,"s",13090,"039ED_11.csv.16","039ED","039ED_11"
"039ED_11.csv.17",16,428599,445828,"m",17229,"039ED_11.csv.17","039ED","039ED_11"
"039ED_11.csv.18",17,445829,448417,"s",2588,"039ED_11.csv.18","039ED","039ED_11"
"039ED_11.csv.19",18,448418,460581,"m",12163,"039ED_11.csv.19","039ED","039ED_11"
"039ED_11.csv.20",19,460582,475606,"s",15024,"039ED_11.csv.20","039ED","039ED_11"
"039ED_11.csv.21",20,475607,481812,"m",6205,"039ED_11.csv.21","039ED","039ED_11"
"039ED_11.csv.22",21,481813,530141,"s",48328,"039ED_11.csv.22","039ED","039ED_11"
"039ED_11.csv.23",22,530142,540865,"m",10723,"039ED_11.csv.23","039ED","039ED_11"
"039ED_11.csv.24",23,540866,610119,"s",69253,"039ED_11.csv.24","039ED","039ED_11"
"039ED_11.csv.25",24,610120,620818,"m",10698,"039ED_11.csv.25","039ED","039ED_11"
"039ED_11.csv.26",25,620819,667734,"s",46915,"039ED_11.csv.26","039ED","039ED_11"
"039ED_11.csv.27",26,667735,675362,"m",7627,"039ED_11.csv.27","039ED","039ED_11"
"039ED_11.csv.28",27,675363,709411,"s",34048,"039ED_11.csv.28","039ED","039ED_11"
"039ED_11.csv.29",28,709412,719113,"m",9701,"039ED_11.csv.29","039ED","039ED_11"
"039ED_11.csv.30",29,719114,733537,"s",14423,"039ED_11.csv.30","039ED","039ED_11"
"039ED_11.csv.31",30,733538,736967,"m",3429,"039ED_11.csv.31","039ED","039ED_11"
"039ED_11.csv.32",31,736968,754515,"s",17547,"039ED_11.csv.32","039ED","039ED_11"
"039ED_11.csv.33",32,754516,761275,"m",6759,"039ED_11.csv.33","039ED","039ED_11"
"039ED_11.csv.34",33,761276,766882,"s",5606,"039ED_11.csv.34","039ED","039ED_11"
"039ED_11.csv.35",34,778009,800369,"m",22360,"039ED_11.csv.35","039ED","039ED_11"
"039ED_11.csv.36",35,800370,817699,"s",17329,"039ED_11.csv.36","039ED","039ED_11"
"039ED_11.csv.37",36,817700,836699,"m",18999,"039ED_11.csv.37","039ED","039ED_11"
"039ED_11.csv.38",37,836700,852437,"s",15737,"039ED_11.csv.38","039ED","039ED_11"
"039ED_11.csv.39",38,852438,857286,"m",4848,"039ED_11.csv.39","039ED","039ED_11"
"039ED_11.csv.40",39,857287,977171,"s",119884,"039ED_11.csv.40","039ED","039ED_11"
"039ED_11.csv.41",40,977172,983492,"m",6320,"039ED_11.csv.41","039ED","039ED_11"
"039ED_11.csv.42",41,983493,999132,"s",15639,"039ED_11.csv.42","039ED","039ED_11"
"039ED_11.csv.43",42,999133,1007727,"m",8594,"039ED_11.csv.43","039ED","039ED_11"
"039ED_11.csv.44",43,1007728,1019006,"s",11278,"039ED_11.csv.44","039ED","039ED_11"
"039ED_11.csv.45",44,1019007,1058822,"m",39815,"039ED_11.csv.45","039ED","039ED_11"
"039ED_11.csv.46",45,1058823,1081970,"s",23147,"039ED_11.csv.46","039ED","039ED_11"
"039ED_11.csv.47",46,1093820,1097905,"m",4085,"039ED_11.csv.47","039ED","039ED_11"
"039ED_11.csv.48",47,1097906,1101667,"s",3761,"039ED_11.csv.48","039ED","039ED_11"
"039ED_12.csv.1",0,0,5979,"_",5979,"039ED_12.csv.1","039ED","039ED_12"
"039ED_12.csv.2",1,5980,14860,"s",8880,"039ED_12.csv.2","039ED","039ED_12"
"039ED_12.csv.3",2,14861,25109,"m",10248,"039ED_12.csv.3","039ED","039ED_12"
"039ED_12.csv.4",3,25110,30192,"s",5082,"039ED_12.csv.4","039ED","039ED_12"
"039ED_12.csv.5",4,30193,38212,"m",8019,"039ED_12.csv.5","039ED","039ED_12"
"039ED_12.csv.6",5,38213,62760,"s",24547,"039ED_12.csv.6","039ED","039ED_12"
"039ED_12.csv.7",6,62761,69702,"_",6941,"039ED_12.csv.7","039ED","039ED_12"
"039ED_12.csv.8",7,69703,114986,"s",45283,"039ED_12.csv.8","039ED","039ED_12"
"039ED_12.csv.9",8,114987,119208,"m",4221,"039ED_12.csv.9","039ED","039ED_12"
"039ED_12.csv.10",9,119209,133455,"s",14246,"039ED_12.csv.10","039ED","039ED_12"
"039ED_12.csv.11",10,133456,144442,"m",10986,"039ED_12.csv.11","039ED","039ED_12"
"039ED_12.csv.12",11,144443,302127,"s",157684,"039ED_12.csv.12","039ED","039ED_12"
"039ED_12.csv.13",12,302128,304151,"m",2023,"039ED_12.csv.13","039ED","039ED_12"
"039ED_12.csv.14",13,304152,344959,"s",40807,"039ED_12.csv.14","039ED","039ED_12"
"039ED_12.csv.15",14,344960,353736,"m",8776,"039ED_12.csv.15","039ED","039ED_12"
"039ED_12.csv.16",15,353737,366635,"s",12898,"039ED_12.csv.16","039ED","039ED_12"
"039ED_12.csv.17",16,366636,369016,"m",2380,"039ED_12.csv.17","039ED","039ED_12"
"039ED_12.csv.18",17,369017,419777,"s",50760,"039ED_12.csv.18","039ED","039ED_12"
"039ED_12.csv.19",18,419778,431152,"m",11374,"039ED_12.csv.19","039ED","039ED_12"
"039ED_12.csv.20",19,431153,434109,"s",2956,"039ED_12.csv.20","039ED","039ED_12"
"039ED_12.csv.21",20,434110,449510,"m",15400,"039ED_12.csv.21","039ED","039ED_12"
"039ED_12.csv.22",21,449511,457134,"s",7623,"039ED_12.csv.22","039ED","039ED_12"
"039ED_12.csv.23",22,457135,462682,"m",5547,"039ED_12.csv.23","039ED","039ED_12"
"039ED_12.csv.24",23,462683,468507,"s",5824,"039ED_12.csv.24","039ED","039ED_12"
"039ED_12.csv.25",24,468508,472240,"m",3732,"039ED_12.csv.25","039ED","039ED_12"
"039ED_12.csv.26",25,472241,533104,"s",60863,"039ED_12.csv.26","039ED","039ED_12"
"039ED_12.csv.27",26,533105,536154,"m",3049,"039ED_12.csv.27","039ED","039ED_12"
"039ED_12.csv.28",27,536155,618326,"s",82171,"039ED_12.csv.28","039ED","039ED_12"
"039ED_12.csv.29",28,618327,626188,"m",7861,"039ED_12.csv.29","039ED","039ED_12"
"039ED_12.csv.30",29,626189,627504,"s",1315,"039ED_12.csv.30","039ED","039ED_12"
"039ED_12.csv.31",30,627505,637103,"m",9598,"039ED_12.csv.31","039ED","039ED_12"
"039ED_12.csv.32",31,637104,680064,"s",42960,"039ED_12.csv.32","039ED","039ED_12"
"039ED_12.csv.33",32,680065,688259,"m",8194,"039ED_12.csv.33","039ED","039ED_12"
"039ED_12.csv.34",33,688260,693154,"s",4894,"039ED_12.csv.34","039ED","039ED_12"
"039ED_12.csv.35",34,693155,696189,"m",3034,"039ED_12.csv.35","039ED","039ED_12"
"039ED_12.csv.36",35,696190,699454,"s",3264,"039ED_12.csv.36","039ED","039ED_12"
"039ED_12.csv.37",36,699455,709308,"m",9853,"039ED_12.csv.37","039ED","039ED_12"
"039ED_12.csv.38",37,709309,827489,"s",118180,"039ED_12.csv.38","039ED","039ED_12"
"039ED_12.csv.39",38,827490,830109,"m",2619,"039ED_12.csv.39","039ED","039ED_12"
"039ED_12.csv.40",39,830110,893064,"s",62954,"039ED_12.csv.40","039ED","039ED_12"
"039ED_12.csv.41",40,893065,896046,"m",2981,"039ED_12.csv.41","039ED","039ED_12"
"039ED_12.csv.42",41,896047,919985,"s",23938,"039ED_12.csv.42","039ED","039ED_12"
"039ED_13.csv.1",0,0,52941,"s",52941,"039ED_13.csv.1","039ED","039ED_13"
"039ED_13.csv.2",1,52942,63812,"m",10870,"039ED_13.csv.2","039ED","039ED_13"
"039ED_13.csv.3",2,63813,80193,"s",16380,"039ED_13.csv.3","039ED","039ED_13"
"039ED_13.csv.4",3,80194,93884,"m",13690,"039ED_13.csv.4","039ED","039ED_13"
"039ED_13.csv.5",4,93885,94992,"s",1107,"039ED_13.csv.5","039ED","039ED_13"
"039ED_13.csv.6",5,94993,100287,"m",5294,"039ED_13.csv.6","039ED","039ED_13"
"039ED_13.csv.7",6,100288,108968,"s",8680,"039ED_13.csv.7","039ED","039ED_13"
"039ED_13.csv.8",7,108969,118354,"m",9385,"039ED_13.csv.8","039ED","039ED_13"
"039ED_13.csv.9",8,118355,138637,"s",20282,"039ED_13.csv.9","039ED","039ED_13"
"039ED_13.csv.10",9,138638,144883,"m",6245,"039ED_13.csv.10","039ED","039ED_13"
"039ED_13.csv.11",10,144884,160020,"s",15136,"039ED_13.csv.11","039ED","039ED_13"
"039ED_13.csv.12",11,160021,162558,"m",2537,"039ED_13.csv.12","039ED","039ED_13"
"039ED_13.csv.13",12,162559,164864,"s",2305,"039ED_13.csv.13","039ED","039ED_13"
"039ED_14.csv.1",0,0,5084,"m",5084,"039ED_14.csv.1","039ED","039ED_14"
"039ED_14.csv.2",1,5085,15776,"s",10691,"039ED_14.csv.2","039ED","039ED_14"
"039ED_14.csv.3",2,15777,19220,"m",3443,"039ED_14.csv.3","039ED","039ED_14"
"039ED_14.csv.4",3,19221,45268,"s",26047,"039ED_14.csv.4","039ED","039ED_14"
"039ED_14.csv.5",4,45269,60000,"_",14731,"039ED_14.csv.5","039ED","039ED_14"
"039ED_15.csv.1",0,0,17927,"s",17927,"039ED_15.csv.1","039ED","039ED_15"
"039ED_15.csv.2",1,17928,21271,"m",3343,"039ED_15.csv.2","039ED","039ED_15"
"039ED_15.csv.3",2,21272,58560,"s",37288,"039ED_15.csv.3","039ED","039ED_15"
"039ED_15.csv.4",3,58561,61601,"m",3040,"039ED_15.csv.4","039ED","039ED_15"
"039ED_15.csv.5",4,61602,113926,"s",52324,"039ED_15.csv.5","039ED","039ED_15"
"039ED_15.csv.6",5,113927,118447,"m",4520,"039ED_15.csv.6","039ED","039ED_15"
"039ED_15.csv.7",6,118448,125084,"s",6636,"039ED_15.csv.7","039ED","039ED_15"
"039ED_15.csv.8",7,125085,131963,"m",6878,"039ED_15.csv.8","039ED","039ED_15"
"039ED_15.csv.9",8,131964,144137,"s",12173,"039ED_15.csv.9","039ED","039ED_15"
"039ED_15.csv.10",9,144138,150664,"m",6526,"039ED_15.csv.10","039ED","039ED_15"
"039ED_15.csv.11",10,150665,162154,"s",11489,"039ED_15.csv.11","039ED","039ED_15"
"039ED_15.csv.12",11,162155,167609,"m",5454,"039ED_15.csv.12","039ED","039ED_15"
"039ED_15.csv.13",12,167610,240885,"s",73275,"039ED_15.csv.13","039ED","039ED_15"
"039ED_15.csv.14",13,240886,258721,"m",17835,"039ED_15.csv.14","039ED","039ED_15"
"039ED_15.csv.15",14,258722,389268,"s",130546,"039ED_15.csv.15","039ED","039ED_15"
"039ED_15.csv.16",15,389269,393071,"m",3802,"039ED_15.csv.16","039ED","039ED_15"
"039ED_15.csv.17",16,393072,410578,"s",17506,"039ED_15.csv.17","039ED","039ED_15"
"039ED_15.csv.18",17,410579,421870,"m",11291,"039ED_15.csv.18","039ED","039ED_15"
"039ED_15.csv.19",18,421871,448053,"s",26182,"039ED_15.csv.19","039ED","039ED_15"
"039ED_15.csv.20",19,448054,454426,"m",6372,"039ED_15.csv.20","039ED","039ED_15"
"039ED_15.csv.21",20,454427,499619,"s",45192,"039ED_15.csv.21","039ED","039ED_15"
"039ED_15.csv.22",21,499620,502674,"m",3054,"039ED_15.csv.22","039ED","039ED_15"
"039ED_15.csv.23",22,502675,515456,"s",12781,"039ED_15.csv.23","039ED","039ED_15"
"039ED_15.csv.24",23,515457,525520,"m",10063,"039ED_15.csv.24","039ED","039ED_15"
"039ED_15.csv.25",24,525521,542671,"s",17150,"039ED_15.csv.25","039ED","039ED_15"
"039ED_15.csv.26",25,542672,555061,"m",12389,"039ED_15.csv.26","039ED","039ED_15"
"039ED_15.csv.27",26,555062,575426,"s",20364,"039ED_15.csv.27","039ED","039ED_15"
"039ED_15.csv.28",27,575427,585570,"m",10143,"039ED_15.csv.28","039ED","039ED_15"
"039ED_15.csv.29",28,585571,705993,"s",120422,"039ED_15.csv.29","039ED","039ED_15"
"039ED_15.csv.30",29,705994,718114,"_",12120,"039ED_15.csv.30","039ED","039ED_15"
"039ED_15.csv.31",30,718115,727188,"s",9073,"039ED_15.csv.31","039ED","039ED_15"
"039ED_15.csv.32",31,727189,739675,"m",12486,"039ED_15.csv.32","039ED","039ED_15"
"039ED_15.csv.33",32,739676,770637,"s",30961,"039ED_15.csv.33","039ED","039ED_15"
"039ED_15.csv.34",33,770638,778274,"m",7636,"039ED_15.csv.34","039ED","039ED_15"
"039ED_15.csv.35",34,778275,788286,"s",10011,"039ED_15.csv.35","039ED","039ED_15"
"039ED_15.csv.36",35,788287,792582,"m",4295,"039ED_15.csv.36","039ED","039ED_15"
"039ED_15.csv.37",36,792583,843946,"s",51363,"039ED_15.csv.37","039ED","039ED_15"
"039ED_15.csv.38",37,843947,847228,"m",3281,"039ED_15.csv.38","039ED","039ED_15"
"039ED_15.csv.39",38,847229,863493,"s",16264,"039ED_15.csv.39","039ED","039ED_15"
"039ED_15.csv.40",39,863494,871450,"m",7956,"039ED_15.csv.40","039ED","039ED_15"
"039ED_15.csv.41",40,871451,921710,"s",50259,"039ED_15.csv.41","039ED","039ED_15"
"039ED_15.csv.42",41,921711,932159,"m",10448,"039ED_15.csv.42","039ED","039ED_15"
"039ED_15.csv.43",42,932160,936166,"s",4006,"039ED_15.csv.43","039ED","039ED_15"
"039ED_15.csv.44",43,936167,939065,"m",2898,"039ED_15.csv.44","039ED","039ED_15"
"039ED_15.csv.45",44,939066,1048089,"s",109023,"039ED_15.csv.45","039ED","039ED_15"
"039ED_15.csv.46",45,1048090,1051450,"m",3360,"039ED_15.csv.46","039ED","039ED_15"
"039ED_15.csv.47",46,1051451,1192850,"s",141399,"039ED_15.csv.47","039ED","039ED_15"
"039ED_15.csv.48",47,1192851,1196210,"m",3359,"039ED_15.csv.48","039ED","039ED_15"
"039ED_15.csv.49",48,1196211,1319362,"s",123151,"039ED_15.csv.49","039ED","039ED_15"
"039ED_15.csv.50",49,1319363,1328655,"m",9292,"039ED_15.csv.50","039ED","039ED_15"
"039ED_15.csv.51",50,1328656,1340181,"_",11525,"039ED_15.csv.51","039ED","039ED_15"
"039ED_15.csv.52",51,1340182,1498803,"s",158621,"039ED_15.csv.52","039ED","039ED_15"
"039ED_15.csv.53",52,1498804,1501334,"m",2530,"039ED_15.csv.53","039ED","039ED_15"
"039ED_15.csv.54",53,1501335,1593350,"s",92015,"039ED_15.csv.54","039ED","039ED_15"
"039ED_15.csv.55",54,1593351,1597915,"m",4564,"039ED_15.csv.55","039ED","039ED_15"
"039ED_15.csv.56",55,1597916,1645901,"s",47985,"039ED_15.csv.56","039ED","039ED_15"
"039ED_15.csv.57",56,1645902,1651818,"_",5916,"039ED_15.csv.57","039ED","039ED_15"
"039ED_15.csv.58",57,1651819,1770744,"s",118925,"039ED_15.csv.58","039ED","039ED_15"
"039ED_15.csv.59",58,1770745,1773772,"m",3027,"039ED_15.csv.59","039ED","039ED_15"
"039ED_15.csv.60",59,1773773,1822453,"s",48680,"039ED_15.csv.60","039ED","039ED_15"
"039ED_16.csv.1",0,0,3276,"s",3276,"039ED_16.csv.1","039ED","039ED_16"
"039ED_16.csv.2",1,3277,13438,"m",10161,"039ED_16.csv.2","039ED","039ED_16"
"039ED_16.csv.3",2,13439,17137,"m",3698,"039ED_16.csv.3","039ED","039ED_16"
"039ED_16.csv.4",3,17138,20170,"m",3032,"039ED_16.csv.4","039ED","039ED_16"
"039ED_16.csv.5",4,20171,25838,"s",5667,"039ED_16.csv.5","039ED","039ED_16"
"039ED_16.csv.6",5,25839,41831,"m",15992,"039ED_16.csv.6","039ED","039ED_16"
"039ED_16.csv.7",6,41832,91008,"s",49176,"039ED_16.csv.7","039ED","039ED_16"
"039ED_16.csv.8",7,91009,264907,"m",173898,"039ED_16.csv.8","039ED","039ED_16"
"039ED_16.csv.9",8,264908,268534,"s",3626,"039ED_16.csv.9","039ED","039ED_16"
"040ER_01.csv",0,0,1126,"_",1126,"040ER_01.csv","040ER","040ER_01"
"040ER_02.csv.1",0,0,12626,"s",12626,"040ER_02.csv.1","040ER","040ER_02"
"040ER_02.csv.2",1,12627,19152,"_",6525,"040ER_02.csv.2","040ER","040ER_02"
"040ER_03.csv.1",0,0,11339,"s",11339,"040ER_03.csv.1","040ER","040ER_03"
"040ER_03.csv.2",1,11340,18208,"m",6868,"040ER_03.csv.2","040ER","040ER_03"
"040ER_03.csv.3",2,18209,26707,"s",8498,"040ER_03.csv.3","040ER","040ER_03"
"040ER_03.csv.4",3,26708,34734,"_",8026,"040ER_03.csv.4","040ER","040ER_03"
"040ER_04.csv.1",0,0,119339,"s",119339,"040ER_04.csv.1","040ER","040ER_04"
"040ER_04.csv.2",1,119340,132415,"m",13075,"040ER_04.csv.2","040ER","040ER_04"
"040ER_04.csv.3",2,132416,248225,"s",115809,"040ER_04.csv.3","040ER","040ER_04"
"040ER_04.csv.4",3,248226,255293,"_",7067,"040ER_04.csv.4","040ER","040ER_04"
"040ER_04.csv.5",4,255294,315748,"s",60454,"040ER_04.csv.5","040ER","040ER_04"
"040ER_04.csv.6",5,315749,337284,"m",21535,"040ER_04.csv.6","040ER","040ER_04"
"040ER_04.csv.7",6,337285,341795,"_",4510,"040ER_04.csv.7","040ER","040ER_04"
"040ER_04.csv.8",7,341796,360888,"s",19092,"040ER_04.csv.8","040ER","040ER_04"
"040ER_04.csv.9",8,360889,374268,"m",13379,"040ER_04.csv.9","040ER","040ER_04"
"040ER_04.csv.10",9,374269,451580,"s",77311,"040ER_04.csv.10","040ER","040ER_04"
"040ER_04.csv.11",10,451581,476506,"m",24925,"040ER_04.csv.11","040ER","040ER_04"
"040ER_04.csv.12",11,476507,523273,"s",46766,"040ER_04.csv.12","040ER","040ER_04"
"040ER_04.csv.13",12,523274,537315,"m",14041,"040ER_04.csv.13","040ER","040ER_04"
"040ER_04.csv.14",13,537316,559330,"s",22014,"040ER_04.csv.14","040ER","040ER_04"
"040ER_04.csv.15",14,559331,570220,"m",10889,"040ER_04.csv.15","040ER","040ER_04"
"040ER_04.csv.16",15,570221,636887,"s",66666,"040ER_04.csv.16","040ER","040ER_04"
"040ER_04.csv.17",16,636888,663423,"m",26535,"040ER_04.csv.17","040ER","040ER_04"
"040ER_04.csv.18",17,663424,668968,"_",5544,"040ER_04.csv.18","040ER","040ER_04"
"040ER_05.csv.1",0,0,150788,"s",150788,"040ER_05.csv.1","040ER","040ER_05"
"040ER_05.csv.2",1,150789,167060,"m",16271,"040ER_05.csv.2","040ER","040ER_05"
"040ER_05.csv.3",2,167061,188696,"s",21635,"040ER_05.csv.3","040ER","040ER_05"
"040ER_05.csv.4",3,188697,197715,"m",9018,"040ER_05.csv.4","040ER","040ER_05"
"040ER_05.csv.5",4,197716,204443,"s",6727,"040ER_05.csv.5","040ER","040ER_05"
"040ER_05.csv.6",5,204444,209819,"m",5375,"040ER_05.csv.6","040ER","040ER_05"
"040ER_05.csv.7",6,209820,293867,"s",84047,"040ER_05.csv.7","040ER","040ER_05"
"040ER_05.csv.8",7,293868,338116,"m",44248,"040ER_05.csv.8","040ER","040ER_05"
"040ER_05.csv.9",8,338117,349882,"s",11765,"040ER_05.csv.9","040ER","040ER_05"
"040ER_05.csv.10",9,349883,356411,"m",6528,"040ER_05.csv.10","040ER","040ER_05"
"040ER_05.csv.11",10,356412,393741,"s",37329,"040ER_05.csv.11","040ER","040ER_05"
"040ER_05.csv.12",11,393742,430936,"m",37194,"040ER_05.csv.12","040ER","040ER_05"
"040ER_05.csv.13",12,430937,595340,"s",164403,"040ER_05.csv.13","040ER","040ER_05"
"040ER_05.csv.14",13,595341,608213,"m",12872,"040ER_05.csv.14","040ER","040ER_05"
"040ER_05.csv.15",14,608214,610890,"s",2676,"040ER_05.csv.15","040ER","040ER_05"
"040ER_05.csv.16",15,610891,635197,"m",24306,"040ER_05.csv.16","040ER","040ER_05"
"040ER_05.csv.17",16,635198,755749,"s",120551,"040ER_05.csv.17","040ER","040ER_05"
"040ER_05.csv.18",17,755750,768147,"m",12397,"040ER_05.csv.18","040ER","040ER_05"
"040ER_05.csv.19",18,768148,1131073,"s",362925,"040ER_05.csv.19","040ER","040ER_05"
"040ER_05.csv.20",19,1131074,1144406,"m",13332,"040ER_05.csv.20","040ER","040ER_05"
"040ER_05.csv.21",20,1144407,1194079,"s",49672,"040ER_05.csv.21","040ER","040ER_05"
"040ER_05.csv.22",21,1194080,1199228,"m",5148,"040ER_05.csv.22","040ER","040ER_05"
"040ER_05.csv.23",22,1199229,1302199,"s",102970,"040ER_05.csv.23","040ER","040ER_05"
"040ER_05.csv.24",23,1302200,1307301,"m",5101,"040ER_05.csv.24","040ER","040ER_05"
"040ER_05.csv.25",24,1307302,1442483,"s",135181,"040ER_05.csv.25","040ER","040ER_05"
"040ER_05.csv.26",25,1442484,1467278,"m",24794,"040ER_05.csv.26","040ER","040ER_05"
"040ER_05.csv.27",26,1467279,1547757,"s",80478,"040ER_05.csv.27","040ER","040ER_05"
"040ER_05.csv.28",27,1547758,1553715,"m",5957,"040ER_05.csv.28","040ER","040ER_05"
"040ER_05.csv.29",28,1553716,1572662,"s",18946,"040ER_05.csv.29","040ER","040ER_05"
"040ER_05.csv.30",29,1572663,1585650,"_",12987,"040ER_05.csv.30","040ER","040ER_05"
"040ER_06.csv",0,0,1726,"_",1726,"040ER_06.csv","040ER","040ER_06"
"040ER_07.csv.1",0,0,11088,"m",11088,"040ER_07.csv.1","040ER","040ER_07"
"040ER_07.csv.2",1,11089,84228,"s",73139,"040ER_07.csv.2","040ER","040ER_07"
"040ER_07.csv.3",2,84229,90207,"m",5978,"040ER_07.csv.3","040ER","040ER_07"
"040ER_07.csv.4",3,90208,101788,"s",11580,"040ER_07.csv.4","040ER","040ER_07"
"040ER_07.csv.5",4,101789,108577,"m",6788,"040ER_07.csv.5","040ER","040ER_07"
"040ER_07.csv.6",5,108578,141660,"s",33082,"040ER_07.csv.6","040ER","040ER_07"
"040ER_07.csv.7",6,141661,146692,"m",5031,"040ER_07.csv.7","040ER","040ER_07"
"040ER_07.csv.8",7,146693,170770,"s",24077,"040ER_07.csv.8","040ER","040ER_07"
"040ER_07.csv.9",8,170771,181518,"m",10747,"040ER_07.csv.9","040ER","040ER_07"
"040ER_07.csv.10",9,181519,263597,"s",82078,"040ER_07.csv.10","040ER","040ER_07"
"040ER_07.csv.11",10,263598,291277,"_",27679,"040ER_07.csv.11","040ER","040ER_07"
"040ER_07.csv.12",11,291278,297754,"s",6476,"040ER_07.csv.12","040ER","040ER_07"
"040ER_07.csv.13",12,297755,301853,"m",4098,"040ER_07.csv.13","040ER","040ER_07"
"040ER_07.csv.14",13,301854,351969,"s",50115,"040ER_07.csv.14","040ER","040ER_07"
"040ER_07.csv.15",14,351970,363164,"m",11194,"040ER_07.csv.15","040ER","040ER_07"
"040ER_07.csv.16",15,363165,408153,"s",44988,"040ER_07.csv.16","040ER","040ER_07"
"040ER_07.csv.17",16,408154,408277,"m",123,"040ER_07.csv.17","040ER","040ER_07"
"040ER_07.csv.18",17,408278,561777,"s",153499,"040ER_07.csv.18","040ER","040ER_07"
